Id,Project_Id,Author_Id,Title,Year,Authors
3702,1,3702,Developing a knowledge base for  detecting carotid stenosis with pyConText,2014,Danielle Mowery and Daniel Franc and Shazia Ashfaq and Tania Zamora and Eric Cheng and Wendy W Chapman and Brian E Chapman
3703,1,3703,Annotating conditions in clinical narratives to support temporal classification,2010,Pamela W Jordan and Danielle L Mowery and Janyce Wiebe and Wendy W Chapman
3704,1,3704,Acute respiratory distress syndrome after SARS-CoV-2 infection on young adult population: International observational federated study based on electronic health records through …,2023,Bertrand Moal and Arthur Orieux and Thomas Ferté and Antoine Neuraz and Gabriel A Brat and Paul Avillach and Clara-Lea Bonzel and Tianxi Cai and Kelly Cho and Sébastien Cossin and Romain Griffier and David A Hanauer and Christian Haverkamp and Yuk-Lam Ho and Chuan Hong and Meghan R Hutch and Jeffrey G Klann and Trang T Le and Ne Hooi Will Loh and Yuan Luo and Adeline Makoudjou and Michele Morris and Danielle L Mowery and Karen L Olson and Lav P Patel and Malarkodi J Samayamuthu and Fernando J Sanz Vidorreta and Emily R Schriver and Petra Schubert and Guillaume Verdy and Shyam Visweswaran and Xuan Wang and Griffin M Weber and Zongqi Xia and William Yuan and Harrison G Zhang and Daniela Zöller and Isaac S Kohane and Consortium for Clinical Characterization of COVID-19 by EHR (4CE) and Alexandre Boyer and Vianney Jouhet
3705,1,3705,Authorship correction: international changes in COVID-19 clinical trajectories across 315 hospitals and 6 countries: retrospective cohort study,2021,Griffin M Weber and Harrison G Zhang and Sehi L'Yi and Clara-Lea Bonzel and Chuan Hong and Paul Avillach and Alba Gutiérrez-Sacristán and Nathan P Palmer and Amelia Li Min Tan and Xuan Wang and William Yuan and Nils Gehlenborg and Anna Alloni and Danilo F Amendola and Antonio Bellasi and Riccardo Bellazzi and Michele Beraghi and Mauro Bucalo and Luca Chiovato and Kelly Cho and Arianna Dagliati and Hossein Estiri and Robert W Follett and Noelia García Barrio and David A Hanauer and Darren W Henderson and Yuk-Lam Ho and John H Holmes and Meghan R Hutch and Ramakanth Kavuluru and Katie Kirchoff and Jeffrey G Klann and Ashok K Krishnamurthy and Trang T Le and Molei Liu and Ne Hooi Will Loh and Sara Lozano-Zahonero and Yuan Luo and Sarah Maidlow and Adeline Makoudjou and Alberto Malovini and Marcelo Roberto Martins and Bertrand Moal and Michele Morris and Danielle L Mowery and Shawn N Murphy and Antoine Neuraz and Kee Yuan Ngiam and Marina P Okoshi and Gilbert S Omenn and Lav P Patel and Miguel Pedrera Jiménez and Robson A Prudente and Malarkodi Jebathilagam Samayamuthu and Fernando J Sanz Vidorreta and Emily R Schriver and Petra Schubert and Pablo Serrano Balazote and Byorn WL Tan and Suzana E Tanni and Valentina Tibollo and Shyam Visweswaran and Kavishwar B Wagholikar and Zongqi Xia and Daniela Zöller and Consortium for Clinical Characterization of COVID-19 by EHR (4CE) and Isaac S Kohane and Tianxi Cai and Andrew M South and Gabriel A Brat
3706,1,3706,A Natural Language Processing–Assisted Extraction System for Gleason Scores: Development and Usability Study,2021,Shun Yu and Anh Le and Emily Feld and Emily Schriver and Peter Gabriel and Abigail Doucette and Narayan Vivek and Michael Feldman and Lauren Schwartz and Kara Maxwell and Danielle Mowery
3707,1,3707,DEVELOPING A CLINICAL LINGUISTIC FRAMEWORK FOR PROBLEM LIST GENERATION FROM CLINICAL TEXT,2014,Danielle Mowery
3708,1,3708,Generating Patient Problem Lists from the ShARe Corpus using SNOMED CT/SNOMED CT CORE Problem List,2014,Danielle Mowery and Janyce Wiebe and Mindy Ross and Stephane Meystre and Wendy W Chapman
3709,1,3709,Neurological Diagnoses in Hospitalized COVID-19 Patients Associated With Adverse Outcomes: A Multinational Cohort Study,,Meghan R Hutch and Jiyeon Son and Trang T Le and Chuan Hong and Xuan Wang and Zahra Shakeri Hossein Abad and Michele Morris and Alba Gutiérrez-Sacristán and Jeffrey G Klann and Anastasia Spiridou and Riccardo Bellazzi and Vincent Benoit and Clara-Lea Bonzel and William A Bryant and Kelly Cho and Priyam Das and David A Hanauer and Darren W Henderson and Yuk-Lam Ho and Ne Hooi Will Loh and Adeline Makoudjou and Alberto Malovini and Bertrand Moal and Danielle L Mowery and Malarkodi Jebathilagam Samayamuthu and Fernando J Sanz Vidorreta and Emily R Schriver and Petra Schubert and Jeffrey Talbert and Amelia LM Tan and Byorn WL Tan and Bryce WQ Tan and Valentina Tibollo and William Yuan and Paul Avillach and Nils Gehlenborg and Gilbert S Omenn and Shyam Visweswaran and Tianxi Cai and Yuan Luo and Zongqi Xia
3710,1,3710,Using Natural Language Processing to Extract and Classify Symptoms among Patients with Thyroid Dysfunction,2023,Sy Hwang and Sujatha Reddy and Katherine Wainwright and Emily Schriver and Anne Cappola and Danielle Mowery
3711,1,3711,Relation Detection to Identify Stroke Assertions from Clinical Notes using Natural Language Processing,2023,Audrey Yang and Samuel Kamien and Anahita Davoudi and Sy Hwang and Meet Gandhi and Ryan Urbanowicz and Danielle Mowery
3712,1,3712,Characterizing the Treatment Gap in the US Among Adult Patients with A New Diagnosis of Epilepsy,2023,Barbara M Decker and Colin A Ellis and Emily Schriver and Kelly Fischbein and Debbie Smith and Jason T Moyer and Catherine V Kulick-Soper and Danielle Mowery and Brian Litt and Chloe E Hill
3713,1,3713,Measuring Performance on the ABCDEF Bundle During Interprofessional Rounds via a Nurse-Based Assessment Tool,2023,Andrew J King and Kelly M Potter and Jennifer B Seaman and Elizabeth A Chiyka and Bethany A Hileman and Gregory F Cooper and Danielle L Mowery and Derek C Angus and Jeremy M Kahn
3714,1,3714,Towards Predicting 30-Day Readmission among Oncology Patients: Identifying Timely and Actionable Risk Factors,2023,Sy Hwang and Ryan Urbanowicz and Selah Lynch and Tawnya Vernon and Kellie Bresz and Carolina Giraldo and Erin Kennedy and Max Leabhart and Troy Bleacher and Michael R Ripchinski and Danielle Mowery and Randall A Oyer
3715,1,3715,Changes in laboratory value improvement and mortality rates over the course of the pandemic: an international retrospective cohort study of hospitalised patients infected with …,2022,Chuan Hong and Harrison G Zhang and Sehi L'Yi and Griffin Weber and Paul Avillach and Bryce WQ Tan and Alba Gutiérrez-Sacristán and Clara-Lea Bonzel and Nathan P Palmer and Alberto Malovini and Valentina Tibollo and Yuan Luo and Meghan R Hutch and Molei Liu and Florence Bourgeois and Riccardo Bellazzi and Luca Chiovato and Fernando J Sanz Vidorreta and Trang T Le and Xuan Wang and William Yuan and Antoine Neuraz and Vincent Benoit and Bertrand Moal and Michele Morris and David A Hanauer and Sarah Maidlow and Kavishwar Wagholikar and Shawn Murphy and Hossein Estiri and Adeline Makoudjou and Patric Tippmann and Jeffery Klann and Robert W Follett and Nils Gehlenborg and Gilbert S Omenn and Zongqi Xia and Arianna Dagliati and Shyam Visweswaran and Lav P Patel and Danielle L Mowery and Emily R Schriver and Malarkodi Jebathilagam Samayamuthu and Ramakanth Kavuluru and Sara Lozano-Zahonero and Daniela Zöller and Amelia LM Tan and Byorn WL Tan and Kee Yuan Ngiam and John H Holmes and Petra Schubert and Kelly Cho and Yuk-Lam Ho and Brett K Beaulieu-Jones and Miguel Pedrera-Jiménez and Noelia García-Barrio and Pablo Serrano-Balazote and Isaac Kohane and Andrew South and Gabriel A Brat and T Cai
3716,1,3716,Identifying Medication-related Intents from a Bidirectional Text Messaging Platform for Hypertension Management: An Unsupervised Learning Approach,2022,Anahita Davoudi and Natalie S Lee and Thaibinh Luong and Timothy Delaney and Elizabeth L Asch and Krisda H Chaiyachati and Danielle L Mowery
3717,1,3717,Natural Language Processing to Computationally Generate Feedback on the Quality of Trainees' Oral Case Presentations in the Intensive Care Unit,2022,AJ King and DL Mowery and GF Cooper and JM Kahn
3718,1,3718,SurvMaximin: Robust Federated Approach to Transporting Survival Risk Prediction Models (preprint),2022,Xuan Wang and Harrison G Zhang and Xin Xiong and Chuan Hong and Griffin M Weber and Gabriel A Brat and Clara-Lea Bonzel and Yuan Luo and Rui Duan and Nathan P Palmer and Meghan R Hutch and Alba Gutiérrez-Sacristán and Riccardo Bellazzi and Luca Chiovato and Kelly Cho and Arianna Dagliati and Hossein Estiri and Noelia García-Barrio and Romain Griffier and David A Hanauer and Yuk-Lam Ho and John H Holmes and Mark S Keller and Jeffrey G Klann and Sehi L'Yi and Sara Lozano-Zahonero and Sarah E Maidlow and Adeline Makoudjou and Alberto Malovini and Bertrand Moal and Jason H Moore and Michele Morris and Danielle L Mowery and Shawn N Murphy and Antoine Neuraz and Kee Yuan Ngiam and Gilbert S Omenn and Lav P Patel and Miguel Pedrera-Jiménez and Andrea Prunotto and Malarkodi Jebathilagam Samayamuthu and Fernando J Sanz Vidorreta and Emily R Schriver and Petra Schubert and Pablo Serrano-Balazote and Andrew M South and Amelia LM Tan and Byorn WL Tan and Valentina Tibollo and Patric Tippmann and Shyam Visweswaran and Zongqi Xia and William Yuan and Daniela Zöller and Isaac S Kohane and Paul Avillach and Zijian Guo and Tianxi Cai
3719,1,3719,Identifying Barriers to Post-Acute Care Referral and Characterizing Negative Patient Preferences Among Hospitalized Older Adults Using Natural Language Processing.,2022,Erin E. Kennedy and Anahita Davoudi and Sy Hwang and Philip Freda and Ryan Urbanowicz and Kathy Bowles and Danielle L. Mowery
3720,1,3720,Informative Missingness: What can we learn from patterns in missing laboratory data in the electronic health record?,2022,ALM Tan and E Getzen and MR Hutch and ZH Strasser and A Gutiérrez-Sacristán and TT Le and A Dagliati and M Morris and DA Hanauer and B Moal and C-L Bonzel and W Yuan and L Chiudinelli and P Das and HG Zhang and BJ Aronow and P Avilach and GA Brat and T Cai and Hong C and WG La Cava and NHW Loh and Y Luo and SN Murphy and KY Ngiam and GS Omenn and LP Patel and MK Samayamuthu and ER Schriver and ZSH Anad and BWL Tan and BWQ Tan and S Visweswaran and X Wang and GM Weber and Z Zia and B Verdy and (4CE) The Consortium for Clinical Characterization of COVID-19 by EHR and Q Long and DL Mowery and J Holmes
3721,1,3721,Towards Predicting 30-Day Readmission among Oncology Patients: Identifying Timely and Actionable Risk Factors,2022,Sy Hwang and Ryan Urbanowicz and Selah Lynch and Tawnya Vernon and Kellie Bresz and Carolina Giraldo and Erin Kennedy and Max Leabhart and Troy Bleacher and Michael R Ripchinski and Danielle Mowery and Randall A Oyer
3722,1,3722,Classifying Progression Status Statements from Radiology Exams among Non-small Cell Lung Cancer Patients using Natural Language Processing,2021,A Davoudi and S Yu and A Doucette and P Gabriel and M Miller and H Williams and H Desai and A Le and C Stoeckert and K Maxwell and D Mowery
3723,1,3723,SUPPORTING POPULATION HEALTH PROGRAMS USING CHATBOT TECHNOLOGY: LESSONS LEARNED DEVELOPING AND INTEGRATING A CHATBOT INTO A HYPERTENSION PROGRAM,2021,Natalie S Lee and Thaibinh Luong and Corey Chivers and Danielle Mowery and Anahita Davoudi and Matthew Vandertuyn and Elizabeth Asch and Christianne Sevinc and Michael Josephs and Roy Rosin and Krisda H Chaiyachati
3724,1,3724,Effect of Targeted Messaging on Return to In-Person Visits During the COVID-19 Pandemic: A Randomized Clinical Trial,2021,Anne R Cappola and Emily R Schriver and Danielle L Mowery and Colin Wollack and Camolet T Ives and Ryan Gonzales and Joseph N. Cappella
3725,1,3725,A Data-driven Framework for Learning and Visualizing Characteristics of Thrombotic Event Phenotypes from Clinical Texts,2021,Anahita Davoudi and Audrey Yang and Sy Hwang and Danielle L Mowery
3726,1,3726,Multinational Prevalence of Neurological Phenotypes in Patients Hospitalized with COVID-19 (preprint),2021,Trang T Le and Alba Gutiérrez-Sacristán and Jiyeon Son and Chuan Hong and Andrew M South and Brett K Beaulieu-Jones and Ne Hooi Will Loh and Yuan Luo and Michele Morris and Kee Yuan Ngiam and Lav P Patel and Malarkodi J Samayamuthu and Emily Schriver and Amelia LM Tan and Jason Moore and Tianxi Cai and Gilbert S Omenn and Paul Avillach and Isaac S Kohane and Shyam Visweswaran and Danielle L Mowery and Zongqi Xia
3727,1,3727,Multinational characterization of neurological phenotypes in patients hospitalized with COVID-19,2021,Le Trang T and Alba Gutiérrez-Sacristán and Jiyeon Son and Chuan Hong and Andrew M South and Brett K Beaulieu-Jones and Ne Hooi Will Loh and Yuan Luo and Michele Morris and Kee Yuan Ngiam and Lav P Patel and Malarkodi J Samayamuthu and Emily Schriver and Amelia LM Tan and Jason Moore and Tianxi Cai and Gilbert S Omenn and Paul Avillach and Isaac S Kohane and Alberto Zambelli and Shyam Visweswaran and Danielle L Mowery and Zongqi Xia
3728,1,3728,"International Changes in COVID-19 Clinical Trajectories Across 315 Hospitals and 6 Countries: Retrospective Cohort Study (vol 23, e31400, 2021)",2021,GM Weber and HG Zhang and S L'Yi and CL Bonzel and C Hong and P Avillach and A Gutierrez-Sacristan and NP Palmer and ALM Tan and X Wang and WL Yuan and N Gehlenborg and A Alloni and DF Amendola and A Bellasi and R Bellazzi and M Beraghi and M Bucalo and L Chiovato and K Cho and A Dagliati and H Estiri and RW Follett and NG Barrio and DA Hanauer and DW Henderson and YL Ho and H Holmes and MR Hutch and R Kavuluru and K Kirchoff and JG Klann and AK Krishnamurthy and TT Le and ML Liu and NHW Loh and S Lozano-Zahonero and Y Luo and S Maidlow and A Makoudjou and A Malovini and MR Martins and B Moal and M Morris and DL Mowery and SN Murphy and A Neuraz and KY Ngiam and MP Okoshi and GS Omenn and LP Patel and MP Jimenez and RA Prudente and MJ Samayamuthu and FJS Vidorreta and ER Schriver and P Schubert and PS Balazote and BWL Tan and E Tanni and V Tibollo and S Visweswaran and KB Wagholikar and ZQ Xia and D Zoler and IS Kohane and TX Cai and AM South and GA Brat
3729,1,3729,Determinants of covid-19 hospital outcomes in a large pennsylvania health system,2021,PA Shaw and J Yang and DL Mowery and ER Schriver and KB Mahoney and SS Ellenberg and KJ Bar
3730,1,3730,A Preliminary Characterization of Canonicalized and Non-Canonicalized Section Headers Across Variable Clinical Note Types,2020,Junjie Wang and Shun Yu and Anahita Davoudi and Danielle L Mowery
3731,1,3731,Identifying Falls Documented in Home Health Care Clinical Notes using Natural Language Processing,2020,Judy Hong and Yancy Lo and Kathryn H. Bowles and Margaret V. McDonald and Jason H. Moore and Danielle Mowery
3732,1,3732,EMULATING A CAROTID TRIAL USING OBSERVATIONAL DATA: COMPARATIVE EFFECTIVENESS OF REVASCULARIZATION COMPARED TO MEDICAL THERAPY FOR PATIENTS WITH ASYMPTOMATIC CAROTID STENOSIS,2020,Salomeh Keyhani and Eric M Cheng and Katherine J Hoggatt and Peter C Austin and Erin Madden and Paul Hebert and Ethan Halm and Ayman Naseri and Jason Johanning and Danielle Mowery and Wendy Chapman and Dawn Bravata
3733,1,3733,A novel tool for standardizing clinical data in a realism-based common data model,2020,Hayden G. Freedman and Heather Williams and Mark A Miller and David Birtwell and Danielle L. Mowery and Stoeckert Jr. and Christian J.
3734,1,3734,AM Versus PM Postoperative Administration of Warfarin With a Mechanical Mitral Valve,2020,Justin R Harris and Rachel Hatch and Parshanth Vallabhajosyula and Yancy Lo and Danielle Mowery and Neepa Patel
3735,1,3735,RACE-BASED PERCEIVED DISCRIMINATION AND SATISFACTION WITH PAIN MANAGEMENT IN A RACIALLY DIVERSE SAMPLE OF VETERANS,2019,Leslie RM Hausmann and Audrey L Jones and Danielle Mowery and Emily Brignone and Susan Zickmund
3736,1,3736,The Hypertension Ontology: Coordinating Clinical Data with Context-Sensitive Hypertension Criteria.,2019,Amanda Hicks and Mark Miller and Danielle L Mowery and Chris Stoeckert
3737,1,3737,Expanding the Hypertension Ontology to Leverage Information Extracted from Clinical Texts.,2019,Danielle L Mowery and Mark Miller and Chris Stoeckert and Amanda Hicks
3738,1,3738,TRENDS IN CAROTID IMAGING IN THE VA HEALTH SYSTEM FOLLOWING CHOOSING WISELY RECOMMENDATIONS: AN INTERRUPTED TIME SERIES ANALYSIS,2018,Timothy Anderson and Erin Madden and Sandy J Zhang and Danielle Mowery and Wendy Chapman and Salomeh Keyhani
3739,1,3739,Trends in Carotid Imaging in the VA Health System Following Choosing Wisely: An Interrupted Time Series Analysis,2018,Timothy Anderson and Erin Madden and Sandy J Zhang and Danielle Mowery and Wendy Chapman and Salomeh Keyhani
3740,1,3740,Towards Discerning Purulent from Non-Purulent Skin and Soft Tissue Infections from Veteran Health Administration Clinical Texts,2018,Jamie Rhoads and Chao-Chin Lu and Danielle Mowery and Vanessa Stevens and Brian Sauer and Matthew Samore
3741,1,3741,Applying the Transtheoretical Model of Behavioral Change to Reddit Data: A Pilot Study of Cessation Strategies and Outcomes among Tobacco Users,2018,Danielle Mowery and Albert Park and Mike Conway
3742,1,3742,Development of a knowledge base to support the automatic classification of a computable ischemic stroke phenotype from electronic medical records,2017,Danielle L. Mowery and Brent Hill and Wendy W Chapman and Lisa Cannon-Albright and Jennifer J. Majersik
3743,1,3743,Extending an Uncertainty Taxonomy for Suspected Pneumonia Case Review,2016,Brett R South and Heidi S Kramer and Melissa Castine and Danielle Mowery and Barbara Jones and Wendy Chapman
3744,1,3744,Extracting a stroke phenotype risk factor from Veteran Health Administration clinical reports: an information content analysis.,2016,Salomeh Keyhani and DL Mowery and BE Chapman and M Conway and BR South and E Madden and WW Chapman
3745,1,3745,Adapting a Natural Language Processing Algorithm to Support Stroke Cohort Generation,2015,Danielle L Mowery and Brett R South and Jennifer Garvin and Daniel Franc and Shazia Ashfaq and Tania Zamora and Eric Cheng and Brian E Chapman and Wendy W Chapman
3746,1,3746,Evaluating the effects of machine pre-annotation and an interactive,2014,Brett R South and Danielle Mowery and Ying Suo and Jianwei Leng and Óscar Ferrández and Stephane M Meystre and Wendy W Chapman
3747,1,3747,D22 QUALITY IMPROVEMENT: ADMISSION TO DISCHARGE: Developing A Framework For Detecting Asthma Endotypes From Electronic Health Records,2014,MK Ross and R El-Kareh and D Mowery
3748,1,3748,"Information Access Evaluation. Multilinguality, Multimodality, and Interaction: 5th International Conference of the CLEF Initiative, CLEF 2014, Sheffield, UK, September 15-18, 2014",2014,L Kelly and L Goeuriot and H Suominen and T Schreck and G Leroy and DL Mowery and S Velupillai and WW Chapman and D Martinez and G Zuccon and J Palotti
3749,1,3749,Disease/Disorder Semantic Template Filling–Information Extraction Challenge in the ShARe/CLEF eHealth Evaluation Lab 2014,2014,Sumithra Velupillai and Danielle L Mowery and Lee Christensen and Noemie Elhadad and Sameer Pradhan and Guergana Savova and Wendy Chapman
3750,1,3750,D22 QUALITY IMPROVEMENT: ADMISSION TO DISCHARGE: Developing A Framework For Detecting Asthma Endotypes From Electronic Health Records,2014,Mindy K Ross and Robert El-Kareh and Danielle Mowery
3751,1,3751,Does Domain Knowledge Matter for Assertion Annotation in Clinical Texts?,2012,Danielle L Mowery and Pamela W Jordan and Janyce M Wiebe and Wendy W Chapman and Lin Liu
3752,1,3752,Developing a Discourse Model for Charting Dictated Dental Exams,2011,D MOWERY
3753,1,3753,Annotation dataset of problematic opioid use and related contexts from MIMIC-III Critical Care Database discharge summaries,,Melissa Poulsen and Vanessa Troiani and Philip Freda and Danielle Mowery and Anahita Davoudi
3754,1,3754,519 Distinguishing Existing Findings from Planned Treatments in Dictated Dental Exams,,D MOWERY
3755,1,3755,The CAFA challenge reports improved protein function prediction and new functional annotations for hundreds of genes through experimental screens,2019,Naihui Zhou and Yuxiang Jiang and Timothy R Bergquist and Alexandra J Lee and Balint Z Kacsoh and Alex W Crocker and Kimberley A Lewis and George Georghiou and Huy N Nguyen and Md Nafiz Hamid and Larry Davis and Tunca Dogan and Volkan Atalay and Ahmet S Rifaioglu and Alperen Dalkıran and Rengul Cetin Atalay and Chengxin Zhang and Rebecca L Hurto and Peter L Freddolino and Yang Zhang and Prajwal Bhat and Fran Supek and José M Fernández and Branislava Gemovic and Vladimir R Perovic and Radoslav S Davidović and Neven Sumonja and Nevena Veljkovic and Ehsaneddin Asgari and Mohammad RK Mofrad and Giuseppe Profiti and Castrense Savojardo and Pier Luigi Martelli and Rita Casadio and Florian Boecker and Heiko Schoof and Indika Kahanda and Natalie Thurlby and Alice C McHardy and Alexandre Renaux and Rabie Saidi and Julian Gough and Alex A Freitas and Magdalena Antczak and Fabio Fabris and Mark N Wass and Jie Hou and Jianlin Cheng and Zheng Wang and Alfonso E Romero and Alberto Paccanaro and Haixuan Yang and Tatyana Goldberg and Chenguang Zhao and Liisa Holm and Petri Törönen and Alan J Medlar and Elaine Zosa and Itamar Borukhov and Ilya Novikov and Angela Wilkins and Olivier Lichtarge and Po-Han Chi and Wei-Cheng Tseng and Michal Linial and Peter W Rose and Christophe Dessimoz and Vedrana Vidulin and Saso Dzeroski and Ian Sillitoe and Sayoni Das and Jonathan Gill Lees and David T Jones and Cen Wan and Domenico Cozzetto and Rui Fa and Mateo Torres and Alex Warwick Vesztrocy and Jose Manuel Rodriguez and Michael L Tress and Marco Frasca and Marco Notaro and Giuliano Grossi and Alessandro Petrini and Matteo Re and Giorgio Valentini and Marco Mesiti and Daniel B Roche and Jonas Reeb and David W Ritchie and Sabeur Aridhi and Seyed Ziaeddin Alborzi and Marie-Dominique Devignes and Da Chen Emily Koo and Richard Bonneau and Vladimir Gligorijević and Meet Barot and Hai Fang and Stefano Toppo and Enrico Lavezzo and Marco Falda and Michele Berselli and Silvio CE Tosatto and Marco Carraro and Damiano Piovesan and Hafeez Ur Rehman and Qizhong Mao and Shanshan Zhang and Slobodan Vucetic and Gage S Black and Dane Jo and Erica Suh and Jonathan B Dayton and Dallas J Larsen and Ashton R Omdahl and Liam J McGuffin and Danielle A Brackenridge and Patricia C Babbitt and Jeffrey M Yunes and Paolo Fontana and Feng Zhang and Shanfeng Zhu and Ronghui You and Zihan Zhang and Suyang Dai and Shuwei Yao and Weidong Tian and Renzhi Cao and Caleb Chandler and Miguel Amezola and Devon Johnson and Jia-Ming Chang and Wen-Hung Liao and Yi-Wei Liu and Stefano Pascarelli and Yotam Frank and Robert Hoehndorf and Maxat Kulmanov and Imane Boudellioua and Gianfranco Politano and Stefano Di Carlo and Alfredo Benso and Kai Hakala and Filip Ginter and Farrokh Mehryary and Suwisa Kaewphan and Jari Björne and Hans Moen and Martti EE Tolvanen and Tapio Salakoski
3756,1,3756,Multiple feedback successive interference cancellation detection for multiuser MIMO systems,2011,Peng Li and Rodrigo C De Lamare and Rui Fa
3757,1,3757,"Reduced-rank STAP schemes for airborne radar based on switched joint interpolation, decimation and filtering algorithm",2010,Rui Fa and Rodrigo C de Lamare and Lei Wang
3758,1,3758,Adaptive reduced-rank LCMV beamforming algorithms based on joint iterative optimization of filters: Design and analysis,2010,RC De Lamare and L Wang and R Fa
3759,1,3759,Reduced-rank STAP algorithms using joint iterative optimization of filters,2011,Rui Fa and Rodrigo C De Lamare
3760,1,3760,"Multi-branch successive interference cancellation for MIMO spatial multiplexing systems: Design, analysis and adaptive implementation",2011,R Fa and RC de Lamare
3761,1,3761,Switched interleaving techniques with limited feedback for interference mitigation in DS-CDMA systems,2011,Yunlong Cai and Rodrigo C De Lamare and Rui Fa
3762,1,3762,Integrative cluster analysis in bioinformatics,2015,Basel Abu-Jamous and Rui Fa and Asoke K Nandi
3763,1,3763,Predicting human protein function with multi-task deep neural networks,2018,Rui Fa and Domenico Cozzetto and Cen Wan and David T Jones
3764,1,3764,Linking brain responses to naturalistic music through analysis of ongoing EEG and stimulus features,2013,Fengyu Cong and Vinoo Alluri and Asoke K Nandi and Petri Toiviainen and Rui Fa and Basel Abu-Jamous and Liyun Gong and Bart GW Craenen and Hanna Poikonen and Minna Huotilainen and Tapani Ristaniemi
3765,1,3765,Paradigm of tunable clustering using binarization of consensus partition matrices (Bi-CoPaM) for gene discovery,2013,Basel Abu-Jamous and Rui Fa and David J Roberts and Asoke K Nandi
3766,1,3766,Knowledge‐aided STAP with sparse‐recovery by exploiting spatio‐temporal sparsity,2016,Zhaocheng Yang and Xiang Li and Hongqiang Wang and Rui Fa
3767,1,3767,Reduced-rank linear interference suppression for DS-UWB systems based on switched approximations of adaptive basis functions,2010,Sheng Li and Rodrigo C de Lamare and Rui Fa
3768,1,3768,Yeast gene CMR1/YDL156W is consistently co-expressed with genes participating in DNA-metabolic processes in a variety of stringent clustering experiments,2013,Basel Abu-Jamous and Rui Fa and David J Roberts and Asoke K Nandi
3769,1,3769,Knowledge-aided STAP algorithm using convex combination of inverse covariance matrices for heterogenous clutter,2010,Rui Fa and Rodrigo C de Lamare and Vítor H Nascimento
3770,1,3770,Distinct gene expression program dynamics during erythropoiesis from human induced pluripotent stem cells compared with adult and cord blood progenitors,2016,Alison T Merryweather-Clarke and Alex J Tipping and Abigail A Lamikanra and Rui Fa and Basel Abu-Jamous and Hoi Pat Tsang and Lee Carpenter and Kathryn JH Robson and Asoke K Nandi and David J Roberts
3771,1,3771,Integrative cluster analysis in bioinformatics,2015,Asoke K Nandi and Rui Fa and Basel Abu-Jamous
3772,1,3772,Reduced-rank STAP algorithm for adaptive radar based on joint iterative optimization of adaptive filters,2008,Rui Fa and Rodrigo C de Lamare and Danilo Zanatta-Filho
3773,1,3773,UNCLES: method for the identification of genes differentially consistently co-expressed in a specific subset of datasets,2015,Basel Abu-Jamous and Rui Fa and David J Roberts and Asoke K Nandi
3774,1,3774,Knowledge-aided reduced-rank STAP for MIMO radar based on joint iterative constrained optimization of adaptive filters with multiple constraints,2010,Rui Fa and Rodrigo C de Lamare
3775,1,3775,Reduced-rank STAP for MIMO radar based on joint iterative optimization of knowledge-aided adaptive filters,2009,Rui Fa and Rodrigo C De Lamare and Patrick Clarke
3776,1,3776,Comprehensive analysis of forty yeast microarray datasets reveals a novel subset of genes (APha-RiB) consistently negatively associated with ribosome biogenesis,2014,Basel Abu-Jamous and Rui Fa and David J Roberts and Asoke K Nandi
3777,1,3777,Clustering analysis for gene expression data: A methodological review,2012,Rui Fa and Asoke K Nandi and Li-Yun Gong
3778,1,3778,Multiple feedback successive interference cancellation with shadow area constraints for MIMO systems,2010,Peng Li and Rodrigo C de Lamare and Rui Fa
3779,1,3779,Smart: Novel self splitting-merging clustering algorithm,2012,Rui Fa and Asoke K Nandi
3780,1,3780,Using deep maxout neural networks to improve the accuracy of function prediction from protein interaction networks,2019,Cen Wan and Domenico Cozzetto and Rui Fa and David T Jones
3781,1,3781,Identification of genes consistently co-expressed in multiple microarray datasets by a genome-wide Bi-CoPaM approach,2013,Basel Abu-Jamous and Rui Fa and David J Roberts and Asoke K Nandi
3782,1,3782,Generalized phase spatial shift keying modulation for MIMO channels,2011,Raymundo Ramirez Gutierrez and Li Zhang and Jaafar Elmirghani and Rui Fa
3783,1,3783,Parametric validity index of clustering for microarray gene expression data,2011,Rui Fa and Asoke K Nandi
3784,1,3784,Multi-feedback successive interference cancellation with multi-branch processing for MIMO systems,2011,Peng Li and Rodrigo C de Lamare and Rui Fa
3785,1,3785,Comparisons of validation criteria for clustering algorithms in microarray gene expression data analysis,2011,Rui Fa and Asoke K Nandi
3786,1,3786,Direct data domain sparsity-based STAP utilizing subaperture smoothing techniques,2015,Zhaocheng Yang and Rui Fa and Yuliang Qin and Xiang Li and Hongqiang Wang
3787,1,3787,Binarization of consensus partition matrix for ensemble clustering,2012,Basel Abu-Jamous and Rui Fa and Asoke K Nandi and David J Roberts
3788,1,3788,An adaptive LCMV beamforming algorithm based on dynamic selection of constraints,2010,Rui Fa and Rodrigo C de Lamare
3789,1,3789,Multiple feedback successive interference cancellation with iterative decoding for point-to-point MIMO systems,2011,Peng Li and Rodrigo C de Lamare and Rui Fa
3790,1,3790,Application of the Bi-CoPaM method to five Escherichia coli datasets generated under various biological conditions,2015,Basel Abu-Jamous and Rui Fa and David J Roberts and Asoke K Nandi
